ID,EnumName,DisplayName,IsFamilyInstanceCreatable,IsObsolete,IsAnnotation,IsFamilyFileCreatable,IsVirtual,ForLLM
-2000171,OST_CurtainWallMullions,Curtain Wall Mullions,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000172,OST_CurtainWallMullionsCut,Curtain Wall Mullions Cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009511,OST_CurtainWallMullionsHiddenLines,Curtain Wall Mullions Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009510,OST_CurtainWallPanelsHiddenLines,Curtain Wall Panels Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000041,OST_Curves,Curves,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000042,OST_CurvesThinLines,Curves Thin Lines,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000930,OST_StairsCutMarks,Cut Marks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000058,OST_CutOutlines,Cut Outlines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001086,OST_ToposolidCutPattern,Cut Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008084,OST_DataDeviceTags,Data Device Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008083,OST_DataDevices,Data Devices,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2001107,OST_DataExchanges,Data Exchanges,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008147,OST_DataPanelScheduleTemplates,Data Panel Schedule Templates,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000245,OST_DatumLevels,Datum Levels,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2005211,OST_LoadCasesDead,Dead Loads,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006001,OST_DecalElement,Decal Element,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006002,OST_DecalType,Decal Type,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006112,OST_DesignOptionSets,Design Option Sets,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006114,OST_DesignOptions,Design Options,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009514,OST_DetailComponentsHiddenLines,Detail Components Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005028,OST_DetailComponentTags,Detail Item Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2002000,OST_DetailComponents,Detail Items,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2000317,OST_DetailArray,DetailArray,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2006246,OST_BridgeFramingDiaphragms,Diaphragms,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000832,OST_DimLockControlLeader,Dim Lock Control Leader,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000967,OST_DSR_ArrowHeadStyleId,Dim Style Arrow Head Style,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000965,OST_DSR_CenterlinePatternCatId,Dim Style Centerline Pattern Category,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000966,OST_DSR_CenterlineTickMarkStyleId,Dim Style Centerline Tick Mark Style,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000964,OST_DSR_DimStyleHeavyEndCategoryId,Dim Style Heavy End Category,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000968,OST_DSR_InteriorTickMarkStyleId,Dim Style Interior Tick Mark Style,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000969,OST_DSR_LeaderTickMarkStyleId,Dim Style Leader Tick Mark Style,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000960,OST_DSR_LineAndTextAttrCategoryId,Dim Style Line And Text Attribute Category,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000961,OST_DSR_LineAndTextAttrFontId,Dim Style Line And Text Attribute Font,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000962,OST_DSR_DimStyleTickCategoryId,Dim Style Tick Category,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000260,OST_Dimensions,Dimensions,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000289,OST_DirectionEdgeLines,Direction Edge Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000222,OST_DisplacementElements,Displacement Elements,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000223,OST_DisplacementPath,Displacement Path,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000926,OST_DividedPath,Divided Path,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003323,OST_DividedSurface,Divided Surface,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003332,OST_DividedSurfaceBelt,Divided Surface Belt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003333,OST_DividedSurface_DiscardedDivisionLines,Divided Surface Discarded Division Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003328,OST_DividedSurface_PreDividedSurface,Divided Surface Pre-Divided Surface,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003329,OST_DividedSurface_TransparentFace,Divided Surface Transparent Face,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008165,OST_DivisionProfile,Division Profile,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2008190,OST_DivisionRules,Division Rules,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000291,OST_Divisions,Divisions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000460,OST_DoorTags,Door Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000023,OST_Doors,Doors,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2000028,OST_DoorsFrameMullionCut,Doors Frame Mullion Cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000029,OST_DoorsFrameMullionProjection,Doors Frame/Mullion,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000031,OST_DoorsGlassProjection,Doors Glass,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000030,OST_DoorsGlassCut,Doors Glass Cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009501,OST_DoorsHiddenLines,Doors Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000027,OST_DoorsOpeningProjection,Doors Opening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000026,OST_DoorsOpeningCut,Doors Opening Cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000024,OST_DoorsPanelCut,Doors Panel Cut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000998,OST_DormerOpeningIncomplete,Dormer Opening Incomplete,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008219,OST_FabricationContainmentDrop,Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008217,OST_FabricationPipeworkDrop,Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008206,OST_FabricationDuctworkDrop,Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000963,OST_DSR_DimStyleHeavyEndCatId,DSR DimStyleHeavyEndCatId,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008016,OST_DuctAccessory,Duct Accessories,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2008017,OST_DuctAccessoryTags,Duct Accessory Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008001,OST_DuctCurvesCenterLine,Duct Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008005,OST_DuctColorFills,Duct Color Fill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2007004,OST_DuctColorFillLegends,Duct Color Fill Legends,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2008002,OST_DuctCurvesContour,Duct Countour,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008062,OST_DuctCurvesDrop,Duct Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008066,OST_DuctFittingCenterLine,Duct Fitting Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008067,OST_DuctFittingInsulation,Duct Fitting Insulation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008068,OST_DuctFittingLining,Duct Fitting Lining,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008061,OST_DuctFittingTags,Duct Fitting Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008010,OST_DuctFitting,Duct Fittings,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2008063,OST_DuctCurvesInsulation,Duct Insulation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008153,OST_DuctInsulationsTags,Duct Insulation Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008123,OST_DuctInsulations,Duct Insulations,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008064,OST_DuctCurvesLining,Duct Lining,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008154,OST_DuctLiningsTags,Duct Lining Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008124,OST_DuctLinings,Duct Linings,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008160,OST_PlaceHolderDucts,Duct Placeholders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008036,OST_DuctCurvesRiseDrop,Duct Rise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008156,OST_DuctSystem_Reference,Duct System Reference,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008157,OST_DuctSystem_Reference_Visibility,Duct System Reference Visibility,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008015,OST_DuctSystem,Duct Systems,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2008003,OST_DuctTags,Duct Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001111,OST_DuctFlowDirectionSymbols_Obsolete,DuctFlowDirectionSymbols Obsolete,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2008000,OST_DuctCurves,Ducts,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2008102,OST_EAConstructions,EA Constructions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006050,OST_EditCutProfile,Edit Cut Profile,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001021,OST_MEPAnalyticalBus,Electrical Analytical Bus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001098,OST_ElectricalLoadSet,Electrical Analytical Load Set,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001020,OST_ElectricalLoadZoneInstance,Electrical Analytical Loads,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001026,OST_ElectricalPowerSource,Electrical Analytical Power Source,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001023,OST_MEPAnalyticalTransferSwitch,Electrical Analytical Transfer Switch,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001077,OST_ElectricalAnalyticalTransformer,Electrical Analytical Transformer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008225,OST_ELECTRICAL_AreaBasedLoads_ColorFill_Obsolete,ELECTRICAL AreaBasedLoads ColorFill Obsolete,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2008223,OST_ELECTRICAL_AreaBasedLoads_InteriorFill,ELECTRICAL AreaBasedLoads InteriorFill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008224,OST_ELECTRICAL_AreaBasedLoads_Reference,ELECTRICAL AreaBasedLoads Reference,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008038,OST_ElectricalCircuitTags,Electrical Circuit Tags,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2008037,OST_ElectricalCircuit,Electrical Circuits,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2008042,OST_ElectricalDemandFactor,Electrical Demand Factor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008142,OST_ElectricalDemandFactorDefinitions,Electrical Demand Factor Definitions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008041,OST_ElecDistributionSys,Electrical Distribution System,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001040,OST_ElectricalEquipment,Electrical Equipment,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2005003,OST_ElectricalEquipmentTags,Electrical Equipment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2005004,OST_ElectricalFixtureTags,Electrical Fixture Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001060,OST_ElectricalFixtures,Electrical Fixtures,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009517,OST_ElectricalFixturesHiddenLines,Electrical Fixtures Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008152,OST_ElectricalInternalCircuits,Electrical Internal Circuits,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001024,OST_MEPLoadAreas,Electrical Load Areas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008143,OST_ElectricalLoadClassifications,Electrical Load Classifications,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008040,OST_ElectricalVoltage,Electrical Voltage,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001096,OST_ElectricalAnalyticalFeeder,ElectricalAnalyticalFeeder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001011,OST_ElectricalCircuitNaming,ElectricalCircuitNaming,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001101,OST_ElectricalConnector,ElectricalConnector,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001102,OST_ElectricalConnectorTags,ElectricalConnectorTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001099,OST_ElectricalLoadCase,ElectricalLoadCase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001019,OST_ElectricalLoadZoneType,ElectricalLoadZoneType,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001018,OST_ElectricalZoneEquipment_Obsolete,ElectricalZoneEquipment Obsolete,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2009530,OST_OBSOLETE_ElemArrayHiddenLines,Element Array Hidden Lines (Obsolete),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2006045,OST_ElevationMarks,Elevation Marks,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000535,OST_Elev,Elevations,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2001370,OST_Entourage,Entourage,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2009529,OST_EntourageHiddenLines,Entourage Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001064,OST_EntourageTags,Entourage Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000103,OST_EPS_Demolished,EPS Demolished,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000102,OST_EPS_Existing,EPS Existing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000106,OST_EPS_Future,EPS Future,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000104,OST_EPS_New,EPS New,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000105,OST_EPS_Temporary,EPS Temporary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006273,OST_ExpansionJointTags,Expansion Joint Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006271,OST_ExpansionJoints,Expansion Joints,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008092,OST_GbXML_SType_Exterior,Exterior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000060,OST_Extrusions,Extrusions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009029,OST_FabricAreaBoundary,Fabric Area Boundary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009023,OST_FabricAreaTags,Fabric Area Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009026,OST_FabricReinforcementBoundary,Fabric Reinforcement Boundary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009027,OST_FabricReinforcementWire,Fabric Wire,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008201,OST_FabricationPartsTmpGraphicDrag,FabricationPartsTmpGraphicDrag,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008199,OST_FabricationPartsTmpGraphicEnd,FabricationPartsTmpGraphicEnd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008195,OST_FabricationServiceElements,FabricationServiceElements,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000192,OST_FaceSplitter,Face Splitter,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001062,OST_FasciaTags,Fascia Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001390,OST_Fascia,Fascias,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000081,OST_FillPatterns,Fill Patterns,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000190,OST_FilledRegion,Filled region,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001090,OST_ToposolidFinish1,Finish 1 [4],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001091,OST_ToposolidFinish2,Finish 2 [5],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008086,OST_FireAlarmDeviceTags,Fire Alarm Device Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008085,OST_FireAlarmDevices,Fire Alarm Devices,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2001049,OST_FireProtection,Fire Protection,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2001051,OST_FireProtectionTags,Fire Protection Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000140,OST_Fixtures,Fixtures,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008021,OST_FlexDuctCurvesCenterLine,Flex Duct Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008022,OST_FlexDuctCurvesContour,Flex Duct Contour,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008065,OST_FlexDuctCurvesInsulation,Flex Duct Insulation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008023,OST_FlexDuctCurvesPattern,Flex Duct Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008004,OST_FlexDuctTags,Flex Duct Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008020,OST_FlexDuctCurves,Flex Ducts,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008051,OST_FlexPipeCurvesCenterLine,Flex Pipe Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008052,OST_FlexPipeCurvesContour,Flex Pipe Contour,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008071,OST_FlexPipeCurvesInsulation,Flex Pipe Insulation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008053,OST_FlexPipeCurvesPattern,Flex Pipe Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008048,OST_FlexPipeTags,Flex Pipe Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008050,OST_FlexPipeCurves,Flex Pipes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000898,OST_FloorOpening,Floor Opening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005026,OST_FloorTags,Floor Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009639,OST_FloorAnalytical,FloorAnalytical,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009652,OST_FloorAnalyticalTags,FloorAnalyticalTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001106,OST_FloorLayers,FloorLayers,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000975,OST_FloorLocalCoordSys,FloorLocalCoordSys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000032,OST_Floors,Floors,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2000546,OST_FloorsAnalyticalGeometry,Floors Analytical Geometry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000608,OST_FloorsCutPattern,Floors Cut Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000606,OST_FloorsDefault,Floors Default Common Edges,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000604,OST_FloorsFinish1,Floors Finish 1 [4],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000605,OST_FloorsFinish2,Floors Finish 2 [5],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000609,OST_FloorsInteriorEdges,Floors Interior Edges,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000600,OST_FloorsMembrane,Floors Membrane Layer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000601,OST_FloorsStructure,Floors Structure [1],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000603,OST_FloorsSubstrate,Floors Substrate [2],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000541,OST_FloorsSurfacePattern,Floors Surface Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000602,OST_FloorsInsulation,Floors Thermal/Air Layer [3],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000033,OST_FloorsCut,FloorsCut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000034,OST_FloorsProjection,FloorsProjection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008106,OST_Fluids,Fluids,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000976,OST_FndSlabLocalCoordSys,FndSlabLocalCoordSys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001083,OST_ToposolidFoldingLines,Folding Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001043,OST_FoodServiceEquipment,Food Service Equipment,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2001045,OST_FoodServiceEquipmentTags,Food Service Equipment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001353,OST_FootingAnalyticalGeometry,FootingAnalyticalGeometry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003404,OST_MassForm,Form,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005111,OST_FootingSpanDirectionSymbol,Foundation Span Direction Symbol,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009643,OST_FoundationSlabAnalytical,FoundationSlabAnalytical,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009656,OST_FoundationSlabAnalyticalTags,FoundationSlabAnalyticalTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001331,OST_FramingAnalyticalGeometry,Framing Analytical Geometry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000080,OST_Furniture,Furniture,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009505,OST_FurnitureHiddenLines,Furniture Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005007,OST_FurnitureSystemTags,Furniture System Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001100,OST_FurnitureSystems,Furniture Systems,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009518,OST_FurnitureSystemsHiddenLines,Furniture Systems Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005006,OST_FurnitureTags,Furniture Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008167,OST_gbXML_ExteriorWall,gbXML Exterior Wall,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008180,OST_gbXML_FixedSkylight,gbXML Fixed Skylinght,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008178,OST_gbXML_FixedWindow,gbXML Fixed Window,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008091,OST_GbXML_SType_Interior,gbXML Interior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008172,OST_gbXML_InteriorFloor,gbXML Interior Floor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008171,OST_gbXML_InteriorWall,gbXML Interior Wall,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008183,OST_gbXML_NonSlidingDoor,gbXML Non-Sliding Door,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008095,OST_GbXML_Opening,gbXML Opening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008184,OST_gbXML_OpeningAir,gbXML Opening Air,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008181,OST_gbXML_OperableSkylight,gbXML Operable Skylight,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008179,OST_gbXML_OperableWindow,gbXML Operable Window,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008169,OST_gbXML_RaisedFloor,gbXML Raised Floor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008170,OST_gbXML_SlabOnGrade,gbXML Slab On Grade,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008182,OST_gbXML_SlidingDoor,gbXML Sliding Door,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008174,OST_gbXML_SurfaceAir,gbXML Surface Air,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008177,OST_gbXML_UndergroundCeiling,gbXML Underground Ceiling,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008176,OST_gbXML_UndergroundSlab,gbXML Underground Slab,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008175,OST_gbXML_UndergroundWall,gbXML Underground Wall,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000150,OST_GenericAnnotation,Generic Annotations,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000078,OST_GenericLines,Generic Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009512,OST_GenericModelHiddenLines,Generic Model Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005013,OST_GenericModelTags,Generic Model Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000151,OST_GenericModel,Generic Models,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2001322,OST_Girder,Girder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008162,OST_GraphicalWarning_OpenConnector,Graphical Warning Open Connector,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000221,OST_GridChains,Grid Chains,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006040,OST_GridHeads,Grid Heads,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
-2003325,OST_DividedSurface_Gridlines,Gridlines,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000220,OST_Grids,Grids,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000107,OST_GuideGrid,Guide Grid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001065,OST_GutterTags,Gutter Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001391,OST_Gutter,Gutters,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
